Layer ID,Event ID,Loss
Demo 1 Hotel Group Layer 2,208,258438.421510411
Demo 1 Hotel Group Layer 2,209,155034.573063595
Demo 1 Hotel Group Layer 2,210,795946.562618239
Demo 1 Hotel Group Layer 2,211,132826.985652491
Demo 1 Hotel Group Layer 2,212,1597742.1507921
Demo 1 Hotel Group Layer 2,213,308521.235591338
Demo 1 Hotel Group Layer 2,214,496441.634892345
Demo 1 Hotel Group Layer 2,215,673449.804520304
Demo 1 Hotel Group Layer 2,216,25288.1056242407
Demo 1 Hotel Group Layer 2,217,54236.5642072776
Demo 1 Hotel Group Layer 2,218,141762.450870255
Demo 1 Hotel Group Layer 2,219,1007185.42696559
Demo 1 Hotel Group Layer 2,220,290524.449247659
Demo 1 Hotel Group Layer 2,221,66646.9326298041
Demo 1 Hotel Group Layer 2,222,105059.358913174
Demo 1 Hotel Group Layer 2,223,118333.474722491
Demo 1 Hotel Group Layer 2,224,482443.104085189
Demo 1 Hotel Group Layer 2,225,171794.965525687
Demo 1 Hotel Group Layer 2,226,45000.2648072547
Demo 1 Hotel Group Layer 2,227,326109.90204647
Demo 1 Hotel Group Layer 2,228,897465.991823403
Demo 1 Hotel Group Layer 2,229,128164.48138052
Demo 1 Hotel Group Layer 2,230,84571.6175623171
Demo 1 Hotel Group Layer 2,231,99476.8547984266
Demo 1 Hotel Group Layer 2,232,107379.177523097
Demo 1 Hotel Group Layer 2,233,680734.774947717
Demo 1 Hotel Group Layer 2,234,231886.648519613
Demo 1 Hotel Group Layer 2,235,1511165.16585172
Demo 1 Hotel Group Layer 2,236,288195.247887995
Demo 1 Hotel Group Layer 2,237,1495099.83350525
Demo 1 Hotel Group Layer 2,238,594809.226852775
Demo 1 Hotel Group Layer 2,239,74236.468001734
Demo 1 Hotel Group Layer 2,240,210165.206992856
Demo 1 Hotel Group Layer 2,241,395521.213214938
Demo 1 Hotel Group Layer 2,242,225512.464553854
Demo 1 Hotel Group Layer 2,243,266302.794516951
Demo 1 Hotel Group Layer 2,244,48439.208620154
Demo 1 Hotel Group Layer 2,245,50821.837785214
Demo 1 Hotel Group Layer 2,246,352479.643358789
Demo 1 Hotel Group Layer 2,247,374179.596478086
Demo 1 Hotel Group Layer 2,248,178724.915407255
Demo 1 Hotel Group Layer 2,249,274269.264545019
Demo 1 Hotel Group Layer 2,250,87118.5485528845
Demo 1 Hotel Group Layer 2,251,259940.822714211
Demo 1 Hotel Group Layer 2,252,253093.067341534
Demo 1 Hotel Group Layer 2,253,249040.161918417
Demo 1 Hotel Group Layer 2,254,476476.460601049
Demo 1 Hotel Group Layer 2,255,577167.605860037
Demo 1 Hotel Group Layer 2,256,353665.911783512
Demo 1 Hotel Group Layer 2,257,222157.185321236
Demo 1 Hotel Group Layer 2,258,1224822.36731708
Demo 1 Hotel Group Layer 2,259,150814.871116882
Demo 1 Hotel Group Layer 2,260,62861.6158353722
Demo 1 Hotel Group Layer 2,261,401616.204154088
Demo 1 Hotel Group Layer 2,262,1147151.39638838
Demo 1 Hotel Group Layer 2,263,680098.925889575
Demo 1 Hotel Group Layer 2,264,89906.3219845999
Demo 1 Hotel Group Layer 2,265,474142.327752695
Demo 1 Hotel Group Layer 2,266,130198.845460537
Demo 1 Hotel Group Layer 2,267,873975.864878484
Demo 1 Hotel Group Layer 2,268,208759.657920303
Demo 1 Hotel Group Layer 2,269,216920.870626263
Demo 1 Hotel Group Layer 2,270,178644.351381726
Demo 1 Hotel Group Layer 2,271,1227067.49720753
Demo 1 Hotel Group Layer 2,272,190582.872112939
Demo 1 Hotel Group Layer 2,273,145695.525994232
Demo 1 Hotel Group Layer 2,274,222437.624766367
Demo 1 Hotel Group Layer 2,275,113157.718770943
Demo 1 Hotel Group Layer 2,276,246935.361414003
Demo 1 Hotel Group Layer 2,277,284099.772031311
Demo 1 Hotel Group Layer 2,278,199017.908477588
Demo 1 Hotel Group Layer 2,279,228022.251367218
Demo 1 Hotel Group Layer 2,280,194338.314852123
Demo 1 Hotel Group Layer 2,281,288002.732949952
Demo 1 Hotel Group Layer 2,282,106558.188970706
Demo 1 Hotel Group Layer 2,283,1008973.01732083
Demo 1 Hotel Group Layer 2,284,241580.015477998
Demo 1 Hotel Group Layer 2,285,430995.043780981
Demo 1 Hotel Group Layer 2,286,529674.341275133
Demo 1 Hotel Group Layer 2,287,379260.40905362
Demo 1 Hotel Group Layer 2,288,131630.966672629
Demo 1 Hotel Group Layer 2,289,231963.651021281
Demo 1 Hotel Group Layer 2,290,738159.670100608
Demo 1 Hotel Group Layer 2,291,286768.936617178
Demo 1 Hotel Group Layer 2,292,300846.9403212
Demo 1 Hotel Group Layer 2,293,31725.1828718345
Demo 1 Hotel Group Layer 2,294,525871.11372909
Demo 1 Hotel Group Layer 2,295,30189.4252016809
Demo 1 Hotel Group Layer 2,296,107130.109971775
Demo 1 Hotel Group Layer 2,297,940305.887278533
Demo 1 Hotel Group Layer 2,298,401146.139166294
Demo 1 Hotel Group Layer 2,299,573287.609309731
Demo 1 Hotel Group Layer 2,300,279334.381079385
Demo 1 Hotel Group Layer 2,301,60685.5062990406
Demo 1 Hotel Group Layer 2,302,331391.669078767
Demo 1 Hotel Group Layer 2,303,352134.176098812
Demo 1 Hotel Group Layer 2,304,63439.0007509787
Demo 1 Hotel Group Layer 2,305,122391.961245285
Demo 1 Hotel Group Layer 2,306,225790.36205317
Demo 1 Hotel Group Layer 2,307,255878.214100929
Demo 1 Hotel Group Layer 2,308,492946.558103682
Demo 1 Hotel Group Layer 2,309,322589.531071025
Demo 1 Hotel Group Layer 2,310,473217.666095201
Demo 1 Hotel Group Layer 2,311,1173812.83964581
Demo 1 Hotel Group Layer 2,312,200033.97892165
Demo 1 Hotel Group Layer 2,313,296275.014988785
Demo 1 Hotel Group Layer 2,314,687120.366365544
Demo 1 Hotel Group Layer 2,315,27308.1793542516
Demo 1 Hotel Group Layer 2,316,123439.119805884
Demo 1 Hotel Group Layer 2,317,133761.231979527
Demo 1 Hotel Group Layer 2,318,810901.492996334
Demo 1 Hotel Group Layer 2,319,583835.519915505
Demo 1 Hotel Group Layer 2,320,239661.445588276
Demo 1 Hotel Group Layer 2,321,142626.972236217
Demo 1 Hotel Group Layer 2,322,287312.86087963
Demo 1 Hotel Group Layer 2,323,584465.175660097
Demo 1 Hotel Group Layer 2,324,170845.735624148
Demo 1 Hotel Group Layer 2,325,1168223.44372436
Demo 1 Hotel Group Layer 2,326,3286758.95921643
Demo 1 Hotel Group Layer 2,327,190715.647689307
Demo 1 Hotel Group Layer 2,328,330059.817431299
Demo 1 Hotel Group Layer 2,329,268940.812389835
Demo 1 Hotel Group Layer 2,330,206345.039378326
Demo 1 Hotel Group Layer 2,331,205615.515459561
Demo 1 Hotel Group Layer 2,332,385754.798360654
Demo 1 Hotel Group Layer 2,333,644967.906748877
Demo 1 Hotel Group Layer 2,334,107169.868778847
Demo 1 Hotel Group Layer 2,335,1169495.91314268
Demo 1 Hotel Group Layer 2,336,330036.502659314
Demo 1 Hotel Group Layer 2,337,1448822.36550026
Demo 1 Hotel Group Layer 2,338,32507.6460795687
Demo 1 Hotel Group Layer 2,339,259520.25078401
Demo 1 Hotel Group Layer 2,340,525420.059348662
Demo 1 Hotel Group Layer 2,341,1064483.94173497
Demo 1 Hotel Group Layer 2,342,709717.678182617
Demo 1 Hotel Group Layer 2,343,529078.271921837
Demo 1 Hotel Group Layer 2,344,135394.694681448
Demo 1 Hotel Group Layer 2,345,151511.928421755
Demo 1 Hotel Group Layer 2,346,691126.189705888
Demo 1 Hotel Group Layer 2,347,4035975.02559944
Demo 1 Hotel Group Layer 2,348,592144.271646264
Demo 1 Hotel Group Layer 2,349,88962.984856272
Demo 1 Hotel Group Layer 2,350,266131.361256429
Demo 1 Hotel Group Layer 2,351,1419294.73671365
Demo 1 Hotel Group Layer 2,352,281856.308862969
Demo 1 Hotel Group Layer 2,353,249074.616236954
Demo 1 Hotel Group Layer 2,354,82634.7719110331
Demo 1 Hotel Group Layer 2,355,637484.708134899
Demo 1 Hotel Group Layer 2,356,455911.817455557
Demo 1 Hotel Group Layer 2,357,113163.630840384
Demo 1 Hotel Group Layer 2,358,147567.692679151
Demo 1 Hotel Group Layer 2,359,61914.3276617748
Demo 1 Hotel Group Layer 2,360,180514.187867759
Demo 1 Hotel Group Layer 2,361,670413.895559606
Demo 1 Hotel Group Layer 2,362,48894.1320131332
Demo 1 Hotel Group Layer 2,363,158683.603790095
Demo 1 Hotel Group Layer 2,364,266159.666379858
Demo 1 Hotel Group Layer 2,365,812568.652279676
Demo 1 Hotel Group Layer 2,366,134312.871122644
Demo 1 Hotel Group Layer 2,367,15992.1274279481
Demo 1 Hotel Group Layer 2,368,154069.50622876
Demo 1 Hotel Group Layer 2,369,107904.426964803
Demo 1 Hotel Group Layer 2,370,187806.962914104
Demo 1 Hotel Group Layer 2,371,169905.177371157
Demo 1 Hotel Group Layer 2,372,216495.731159191
Demo 1 Hotel Group Layer 2,373,49072.0896612955
Demo 1 Hotel Group Layer 2,374,1665981.59621024
Demo 1 Hotel Group Layer 2,375,278765.501057191
Demo 1 Hotel Group Layer 2,376,157611.832365858
Demo 1 Hotel Group Layer 2,377,778350.319755534
Demo 1 Hotel Group Layer 2,378,274786.715334125
Demo 1 Hotel Group Layer 2,379,487323.957735087
Demo 1 Hotel Group Layer 2,380,199755.334926727
Demo 1 Hotel Group Layer 2,381,178317.623493116
Demo 1 Hotel Group Layer 2,382,421715.109040593
Demo 1 Hotel Group Layer 2,383,159095.351522422
Demo 1 Hotel Group Layer 2,384,51455.223980348
Demo 1 Hotel Group Layer 2,385,576711.082330198
Demo 1 Hotel Group Layer 2,386,460595.775620541
Demo 1 Hotel Group Layer 2,387,400903.255357143
Demo 1 Hotel Group Layer 2,388,256536.781485768
Demo 1 Hotel Group Layer 2,389,2142082.79965992
Demo 1 Hotel Group Layer 2,390,123921.18367624
Demo 1 Hotel Group Layer 2,391,1036334.16285502
Demo 1 Hotel Group Layer 2,392,451472.601179114
Demo 1 Hotel Group Layer 2,393,487674.362536692
Demo 1 Hotel Group Layer 2,394,1337857.39156163
Demo 1 Hotel Group Layer 2,395,312012.95611282
Demo 1 Hotel Group Layer 2,396,1405711.80324897
Demo 1 Hotel Group Layer 2,397,419296.100149916
Demo 1 Hotel Group Layer 2,398,615729.674783889
Demo 1 Hotel Group Layer 2,399,112414.427449663
Demo 1 Hotel Group Layer 2,400,167482.030550536
Demo 1 Hotel Group Layer 2,401,1155471.89073838
Demo 1 Hotel Group Layer 2,402,115409.41967037
Demo 1 Hotel Group Layer 2,403,396885.136409426
Demo 1 Hotel Group Layer 2,404,3309634.64815649
Demo 1 Hotel Group Layer 2,405,102008.317888988
Demo 1 Hotel Group Layer 2,406,948910.284220343
Demo 1 Hotel Group Layer 2,407,378109.339682971
Demo 1 Hotel Group Layer 2,408,157229.484808465
Demo 1 Hotel Group Layer 2,409,64051.0123729955
Demo 1 Hotel Group Layer 2,410,397439.406026406
Demo 1 Hotel Group Layer 2,411,460292.347501081
Demo 1 Hotel Group Layer 2,412,84269.3275325508
Demo 1 Hotel Group Layer 2,413,312111.444975842
Demo 1 Hotel Group Layer 2,414,182709.805486389
Demo 1 Hotel Group Layer 2,415,77488.0336725703
Demo 1 Hotel Group Layer 2,416,106291.480974655
Demo 1 Hotel Group Layer 2,417,102730.423973191
Demo 1 Hotel Group Layer 2,418,78573.6082175932
Demo 1 Hotel Group Layer 2,419,1374410.43853088
Demo 1 Hotel Group Layer 2,420,381708.805810609
Demo 1 Hotel Group Layer 2,421,149151.707139672
Demo 1 Hotel Group Layer 2,422,82370.8129790082
Demo 1 Hotel Group Layer 2,423,665714.994719717
Demo 1 Hotel Group Layer 2,424,603822.799428698
Demo 1 Hotel Group Layer 2,425,202768.63545311
Demo 1 Hotel Group Layer 2,426,299651.260943533
Demo 1 Hotel Group Layer 2,427,253463.979439086
Demo 1 Hotel Group Layer 2,428,244480.840827582
Demo 1 Hotel Group Layer 2,429,29394.5721009798
Demo 1 Hotel Group Layer 2,430,195472.317935036
Demo 1 Hotel Group Layer 2,431,438921.562928374
Demo 1 Hotel Group Layer 2,432,506891.821472532
Demo 1 Hotel Group Layer 2,433,36030.9935007146
Demo 1 Hotel Group Layer 2,434,121019.427899464
Demo 1 Hotel Group Layer 2,435,625576.515211424
Demo 1 Hotel Group Layer 2,436,1469021.53745401
Demo 1 Hotel Group Layer 2,437,66609.1964431425
Demo 1 Hotel Group Layer 2,438,247864.591629357
Demo 1 Hotel Group Layer 2,439,106135.725479327
Demo 1 Hotel Group Layer 2,440,2564062.67223201
Demo 1 Hotel Group Layer 2,441,110094.059836393
Demo 1 Hotel Group Layer 2,442,879759.363212435
Demo 1 Hotel Group Layer 2,443,670871.03799129
Demo 1 Hotel Group Layer 2,444,625932.62554761
Demo 1 Hotel Group Layer 2,445,363987.99962348
Demo 1 Hotel Group Layer 2,446,531975.248387261
Demo 1 Hotel Group Layer 2,447,960864.31392931
Demo 1 Hotel Group Layer 2,448,422588.863961801
Demo 1 Hotel Group Layer 2,449,202988.601679639
Demo 1 Hotel Group Layer 2,450,605552.173987349
Demo 1 Hotel Group Layer 2,451,643128.681729772
Demo 1 Hotel Group Layer 2,452,143204.6027174
Demo 1 Hotel Group Layer 2,453,190124.347476695
Demo 1 Hotel Group Layer 2,454,305434.703450802
Demo 1 Hotel Group Layer 2,455,438229.626355054
Demo 1 Hotel Group Layer 2,456,425408.341212428
Demo 1 Hotel Group Layer 2,457,333897.914583807
Demo 1 Hotel Group Layer 2,458,96763.7006693441
Demo 1 Hotel Group Layer 2,459,425098.584516227
Demo 1 Hotel Group Layer 2,460,2457598.80777455
Demo 1 Hotel Group Layer 2,461,216842.317343551
Demo 1 Hotel Group Layer 2,462,1125065.99260884
Demo 1 Hotel Group Layer 2,463,374894.924993775
Demo 1 Hotel Group Layer 2,464,90674.8815646209
Demo 1 Hotel Group Layer 2,465,314112.797494543
Demo 1 Hotel Group Layer 2,466,237572.726132371
Demo 1 Hotel Group Layer 2,467,433501.486100538
Demo 1 Hotel Group Layer 2,468,142504.036527594
Demo 1 Hotel Group Layer 2,469,638886.27919887
Demo 1 Hotel Group Layer 2,470,234434.622495265
Demo 1 Hotel Group Layer 2,471,1571022.26794116
Demo 1 Hotel Group Layer 2,472,340799.231442181
Demo 1 Hotel Group Layer 2,473,1345570.37953871
Demo 1 Hotel Group Layer 2,474,105378.735254115
Demo 1 Hotel Group Layer 2,475,1111538.35926151
Demo 1 Hotel Group Layer 2,476,131849.287874344
Demo 1 Hotel Group Layer 2,477,175430.821523722
Demo 1 Hotel Group Layer 2,478,107635.245163154
Demo 1 Hotel Group Layer 2,479,1085489.24432488
Demo 1 Hotel Group Layer 2,480,67927.6767267555
Demo 1 Hotel Group Layer 2,481,384122.377411889
Demo 1 Hotel Group Layer 2,482,348007.992260587
Demo 1 Hotel Group Layer 2,483,419799.606736792
Demo 1 Hotel Group Layer 2,484,94655.985127537
Demo 1 Hotel Group Layer 2,485,700442.9063543
Demo 1 Hotel Group Layer 2,486,95602.0485581387
Demo 1 Hotel Group Layer 2,487,51351.9033569848
Demo 1 Hotel Group Layer 2,488,153200.808764639
Demo 1 Hotel Group Layer 2,489,94165.844089449
Demo 1 Hotel Group Layer 2,490,112440.037157163
Demo 1 Hotel Group Layer 2,491,572643.534172264
Demo 1 Hotel Group Layer 2,492,135898.670261872
Demo 1 Hotel Group Layer 2,493,160475.240093442
Demo 1 Hotel Group Layer 2,494,306114.924885926
Demo 1 Hotel Group Layer 2,495,203345.578229772
Demo 1 Hotel Group Layer 2,496,63167.5521751374
Demo 1 Hotel Group Layer 2,497,254883.132743775
Demo 1 Hotel Group Layer 2,498,172138.896787425
Demo 1 Hotel Group Layer 2,499,1045597.85767593
Demo 1 Hotel Group Layer 2,500,190257.33889044
Demo 1 Hotel Group Layer 2,501,335208.708992152
Demo 1 Hotel Group Layer 2,502,219333.890182559
Demo 1 Hotel Group Layer 2,503,38032.3025605899
Demo 1 Hotel Group Layer 2,504,77446.329651846
Demo 1 Hotel Group Layer 2,505,424933.124291623
Demo 1 Hotel Group Layer 2,506,40833.935319511
Demo 1 Hotel Group Layer 2,507,738916.046025271
Demo 1 Hotel Group Layer 2,508,281666.325027567
Demo 1 Hotel Group Layer 2,509,560393.976824763
Demo 1 Hotel Group Layer 2,510,106457.974037331
Demo 1 Hotel Group Layer 2,511,165271.097362209
Demo 1 Hotel Group Layer 2,512,279616.18795115
Demo 1 Hotel Group Layer 2,513,109526.488307065
Demo 1 Hotel Group Layer 2,514,1538740.6780638
Demo 1 Hotel Group Layer 2,515,448564.880945285
Demo 1 Hotel Group Layer 2,516,655336.072391373
Demo 1 Hotel Group Layer 2,517,89915.3668314225
Demo 1 Hotel Group Layer 2,518,478189.08954738
Demo 1 Hotel Group Layer 2,519,333376.911389683
Demo 1 Hotel Group Layer 2,520,195100.559807959
Demo 1 Hotel Group Layer 2,521,138748.221183186
Demo 1 Hotel Group Layer 2,522,499115.44548553
Demo 1 Hotel Group Layer 2,523,109037.807628592
Demo 1 Hotel Group Layer 2,524,780207.773443543
Demo 1 Hotel Group Layer 2,525,391054.609873837
Demo 1 Hotel Group Layer 2,526,249591.216711386
Demo 1 Hotel Group Layer 2,527,947737.26565165
Demo 1 Hotel Group Layer 2,528,1508062.06875295
Demo 1 Hotel Group Layer 2,529,254409.668966969
Demo 1 Hotel Group Layer 2,530,52250.3115486206
Demo 1 Hotel Group Layer 2,531,291965.782705942
Demo 1 Hotel Group Layer 2,532,109130.44600402
Demo 1 Hotel Group Layer 2,533,221495.001944736
Demo 1 Hotel Group Layer 2,534,210648.966398964
Demo 1 Hotel Group Layer 2,535,523380.545800077
Demo 1 Hotel Group Layer 2,536,924611.263285477
Demo 1 Hotel Group Layer 2,537,194820.322137797
Demo 1 Hotel Group Layer 2,538,194864.368635639
Demo 1 Hotel Group Layer 2,539,37753.1218050465
Demo 1 Hotel Group Layer 2,540,962964.809496023
Demo 1 Hotel Group Layer 2,541,400994.765693608
Demo 1 Hotel Group Layer 2,542,87920.6906165726
Demo 1 Hotel Group Layer 2,543,86573.6542039996
Demo 1 Hotel Group Layer 2,544,367501.752441478
Demo 1 Hotel Group Layer 2,545,256203.755388811
Demo 1 Hotel Group Layer 2,546,410567.565311292
Demo 1 Hotel Group Layer 2,547,347110.076010417
Demo 1 Hotel Group Layer 2,548,463220.07454172
Demo 1 Hotel Group Layer 2,549,3460298.75642307
Demo 1 Hotel Group Layer 2,550,290830.81724915
Demo 1 Hotel Group Layer 2,551,501295.377492688
Demo 1 Hotel Group Layer 2,552,192170.184400319
Demo 1 Hotel Group Layer 2,553,538858.757067375
Demo 1 Hotel Group Layer 2,554,253884.440058092
Demo 1 Hotel Group Layer 2,555,426405.109263289
Demo 1 Hotel Group Layer 2,556,81882.4333632639
Demo 1 Hotel Group Layer 2,557,137668.765227405
Demo 1 Hotel Group Layer 2,558,415532.455852732
Demo 1 Hotel Group Layer 2,559,3838951.09624383
Demo 1 Hotel Group Layer 2,560,858157.255311907
Demo 1 Hotel Group Layer 2,561,121058.264496115
Demo 1 Hotel Group Layer 2,562,182263.599784683
Demo 1 Hotel Group Layer 2,563,132444.324172356
Demo 1 Hotel Group Layer 2,564,112022.418409372
Demo 1 Hotel Group Layer 2,565,208719.369735063
Demo 1 Hotel Group Layer 2,566,121928.420043542
Demo 1 Hotel Group Layer 2,567,696340.869753909
Demo 1 Hotel Group Layer 2,568,207188.275433602
Demo 1 Hotel Group Layer 2,569,945938.619160441
Demo 1 Hotel Group Layer 2,570,81286.361293536
Demo 1 Hotel Group Layer 2,571,333355.545266539
Demo 1 Hotel Group Layer 2,572,19302.2842705446
Demo 1 Hotel Group Layer 2,573,1300809.09883348
Demo 1 Hotel Group Layer 2,574,523658.287454122
Demo 1 Hotel Group Layer 2,575,185411.015686667
Demo 1 Hotel Group Layer 2,576,488745.56865107
Demo 1 Hotel Group Layer 2,577,109575.709699983
Demo 1 Hotel Group Layer 2,578,994947.645974707
Demo 1 Hotel Group Layer 2,579,1292666.08626366
Demo 1 Hotel Group Layer 2,580,508315.004277589
Demo 1 Hotel Group Layer 2,581,393366.004751825
Demo 1 Hotel Group Layer 2,582,148953.405144361
Demo 1 Hotel Group Layer 2,583,418009.577732161
Demo 1 Hotel Group Layer 2,584,313227.950057915
Demo 1 Hotel Group Layer 2,585,1068376.61353524
Demo 1 Hotel Group Layer 2,586,753202.509520149
Demo 1 Hotel Group Layer 2,587,314724.782854202
Demo 1 Hotel Group Layer 2,588,68585.0344365184
Demo 1 Hotel Group Layer 2,589,194538.602186264
Demo 1 Hotel Group Layer 2,590,155121.626950269
Demo 1 Hotel Group Layer 2,591,77188.3868852439
Demo 1 Hotel Group Layer 2,592,154176.466200784
Demo 1 Hotel Group Layer 2,593,144656.070391769
Demo 1 Hotel Group Layer 2,594,110061.922898881
Demo 1 Hotel Group Layer 2,595,263462.820181799
Demo 1 Hotel Group Layer 2,596,1141663.18110626
Demo 1 Hotel Group Layer 2,597,239767.305591431
Demo 1 Hotel Group Layer 2,598,3000466.28933644
Demo 1 Hotel Group Layer 2,599,139275.554662815
Demo 1 Hotel Group Layer 2,600,43576.2533323777
Demo 1 Hotel Group Layer 2,601,529090.089252227
Demo 1 Hotel Group Layer 2,602,38094.4758023773
Demo 1 Hotel Group Layer 2,603,42897.9981719227
Demo 1 Hotel Group Layer 2,604,132781.961494469
Demo 1 Hotel Group Layer 2,605,152562.857872009
Demo 1 Hotel Group Layer 2,606,361093.4954782
Demo 1 Hotel Group Layer 2,607,96344.3924053292
Demo 1 Hotel Group Layer 2,608,146755.351500253
Demo 1 Hotel Group Layer 2,609,125319.171729995
Demo 1 Hotel Group Layer 2,610,303859.768477265
Demo 1 Hotel Group Layer 2,611,106847.137012817
Demo 1 Hotel Group Layer 2,612,291283.175499671
Demo 1 Hotel Group Layer 2,613,106885.077943927
Demo 1 Hotel Group Layer 2,614,78178.7568407313
Demo 1 Hotel Group Layer 2,615,591609.098482953
Demo 1 Hotel Group Layer 2,616,89523.9557735481
Demo 1 Hotel Group Layer 2,617,478275.021432503
Demo 1 Hotel Group Layer 2,618,36418.7476669192
Demo 1 Hotel Group Layer 2,619,2495386.56288833
Demo 1 Hotel Group Layer 2,620,359284.544413459
Demo 1 Hotel Group Layer 2,621,537356.760659212
Demo 1 Hotel Group Layer 2,622,99880.0123833349
Demo 1 Hotel Group Layer 2,623,93656.5299812046
Demo 1 Hotel Group Layer 2,624,130560.793155679
Demo 1 Hotel Group Layer 2,625,299016.633953232
Demo 1 Hotel Group Layer 2,626,91367.1106246741
Demo 1 Hotel Group Layer 2,627,585975.950664412
Demo 1 Hotel Group Layer 2,628,1279804.45235552
Demo 1 Hotel Group Layer 2,629,480743.136063242
Demo 1 Hotel Group Layer 2,630,556706.612214622
Demo 1 Hotel Group Layer 2,631,253841.57309491
Demo 1 Hotel Group Layer 2,632,202531.701414269
Demo 1 Hotel Group Layer 2,633,103355.751418443
Demo 1 Hotel Group Layer 2,634,624517.153303487
Demo 1 Hotel Group Layer 2,635,37539.6324517673
Demo 1 Hotel Group Layer 2,636,473446.477722909
Demo 1 Hotel Group Layer 2,637,398180.407416035
